name,x,y,width,height
r6055,2072,1441,2,10
r6056,3629,2109,4,8
r6057,7347,821,2,9
r6058,124,1653,5,11
r6059,215,9238,2,1
r6060,1554,4840,4,10
r6061,505,1192,5,12
r6062,7324,5903,1,2
r6063,688,988,3,17
r6064,497,1259,5,14
r6065,1907,4813,5,15
r6066,523,7980,5,20
r6067,4130,1312,4,12
r6068,9001,1372,1,18
r6069,4723,6912,3,9
r6070,4220,6749,5,2
r6071,2626,1381,1,18
r6072,2249,8589,5,17
r6073,4040,5847,3,1
r6074,344,6270,3,17
r6075,1404,824,3,11
r6076,3357,9512,5,14
r6077,613,8292,2,12
r6078,2109,5439,3,16
r6079,8936,9800,5,20
r6080,8740,2594,2,5
r6081,5938,8054,4,8
r6082,1828,9511,1,1
r6083,7651,4804,2,19
r6084,4669,3187,4,2
r6085,9529,1569,3,17
r6086,7068,2204,3,2
r6087,9252,5649,3,13
r6088,4296,352,3,17
r6089,8330,6664,3,2
r6090,2499,2860,5,1
r6091,3504,337,2,18
r6092,3586,7694,2,3
r6093,9489,857,3,12
r6094,9671,4359,3,16
r6095,7964,6230,4,5
r6096,1924,3173,2,5
r6097,1439,5285,3,17
r6098,946,8656,5,19
r6099,4028,7346,1,14
r6100,9511,917,5,5
r6101,4775,1681,3,20
r6102,6234,3621,1,8
r6103,3467,81,2,18
r6104,9301,2871,1,20
r6105,8163,7127,4,11
r6106,2189,9970,5,17
r6107,4082,566,3,2
r6108,5343,1173,1,7
r6109,5385,6865,5,15
r6110,5875,5418,4,10
r6111,8910,9128,5,5
r6112,5770,3101,1,16
r6113,2601,9726,3,11
r6114,9900,7041,5,3
r6115,7360,6842,3,20
r6116,2526,338,3,8
r6117,6377,5340,2,14
r6118,2105,3178,5,2
r6119,5482,8668,1,8
r6120,1991,2790,5,6
r6121,2869,1526,2,15
r6122,9818,7083,2,2
r6123,7959,3433,1,1
r6124,9090,4490,5,11
r6125,3761,3815,1,10
r6126,5380,8625,1,20
r6127,3818,443,5,19
r6128,5022,5393,2,15
r6129,2368,1715,1,1
r6130,2440,6163,5,7
r6131,3541,9564,3,16
r6132,6293,9777,5,9
r6133,8152,1525,1,5
r6134,2244,5977,1,19
r6135,9944,2411,3,15
r6136,4989,9344,1,16
r6137,8053,5309,3,1
r6138,9417,8392,5,2
r6139,867,115,5,6
r6140,7558,7207,3,16
r6141,2470,7708,2,20
r6142,3058,7585,1,8
r6143,3324,7487,4,9
r6144,7473,821,3,5
r6145,4031,8192,5,15
r6146,4787,5280,3,4
r6147,8876,5900,3,11
r6148,910,2190,5,20
r6149,4703,7675,5,20
r6150,9975,6821,1,16
r6151,1524,2433,2,18
r6152,1772,6098,5,16
r6153,7026,1371,3,17
r6154,4711,2060,3,8
r6155,6247,5677,4,13
r6156,9518,3410,3,4
r6157,2598,7716,3,17
r6158,5684,6320,5,19
r6159,1775,390,3,15
r6160,1730,2141,5,12
r6161,1553,7345,3,6
r6162,7237,1178,2,4
r6163,4685,6556,2,8
r6164,540,1487,1,3
r6165,1860,9966,3,20
r6166,3912,4354,4,19
r6167,6201,2495,4,20
r6168,6191,210,4,5
r6169,793,9646,3,13
r6170,4998,1450,5,10
r6171,3316,9524,2,12
r6172,4358,2137,5,10
r6173,3866,191,5,18
r6174,2321,535,2,10
r6175,2408,6720,3,16
r6176,3524,8449,2,16
r6177,4194,9263,1,19
r6178,8685,1106,4,20
r6179,5164,4297,1,15
r6180,5025,2768,1,4
r6181,6548,9080,2,15
r6182,8560,4893,1,16
r6183,6880,4121,5,10
r6184,5509,291,3,1
r6185,1866,7055,2,19
r6186,3025,610,2,12
r6187,8762,9677,4,7
r6188,530,4160,4,16
r6189,8411,6566,3,19
r6190,5788,3102,5,1
r6191,7030,4130,4,11
r6192,7737,3058,2,11
r6193,1597,5381,2,8
r6194,7017,8573,1,19
r6195,7482,8560,1,14
r6196,2128,5724,4,14
r6197,7463,1519,2,16
r6198,1871,36,4,11
r6199,4818,7398,2,16
r6200,1787,7065,5,20
r6201,6245,375,4,2
r6202,4375,5758,2,18
r6203,9825,3398,3,13
r6204,6917,127,4,20
r6205,3750,6800,2,5
r6206,9133,2390,1,12
r6207,3382,9160,5,11
r6208,6955,6438,1,1
r6209,9451,8593,1,15
r6210,224,6682,1,8
r6211,4309,1816,2,2
r6212,2935,7235,1,2
r6213,88,2681,5,4
r6214,8434,1694,5,3
r6215,1019,5718,4,12
r6216,3078,7498,3,13
r6217,6255,1053,3,13
r6218,9006,2684,2,13
r6219,624,321,1,3
r6220,1891,4116,4,1
r6221,9384,2746,1,19
r6222,1682,6050,4,11
r6223,2237,9218,1,6
r6224,941,8336,2,11
r6225,8559,5932,2,2
r6226,2450,768,2,4
r6227,1444,8316,1,3
r6228,2171,4868,2,19
r6229,8864,5424,4,5
r6230,678,3748,3,14
r6231,5976,2182,2,7
r6232,5802,1486,4,3
r6233,6563,9947,2,9
r6234,9932,2269,4,18
r6235,7420,1746,1,18
r6236,8914,2894,3,4
r6237,1302,2724,2,6
r6238,4974,3918,5,15
r6239,8121,7998,4,8
r6240,6066,5632,1,2
r6241,8762,9688,1,17
r6242,2563,1347,4,9
r6243,8917,9688,4,2
r6244,1427,9065,2,19
r6245,5625,2543,5,1
r6246,9085,6162,1,20
r6247,8422,7351,5,6
r6248,4040,1069,1,17
r6249,5466,8113,2,11
r6250,5542,2760,3,3
r6251,597,4223,4,17
r6252,5393,6140,2,4
r6253,7321,1095,4,11
r6254,37,5745,3,19
r6255,4812,8821,5,19
r6256,5390,3540,3,4
r6257,825,4325,5,2
r6258,5794,433,4,3
r6259,6400,8602,5,9
r6260,1575,3822,2,17
r6261,4866,7107,5,1
r6262,4795,4351,4,12
r6263,5848,3469,1,2
r6264,6304,6832,4,11
r6265,2498,8832,3,1
r6266,4319,9867,2,12
r6267,1421,3261,3,11
r6268,5422,4001,1,20
r6269,7685,9907,5,19
r6270,1894,8942,5,19
r6271,2827,2699,5,6
r6272,4406,1413,2,12
r6273,2231,269,4,16
r6274,1714,8391,2,16
r6275,5912,3206,5,10
r6276,2861,1658,5,16
r6277,8450,8277,4,15
r6278,4573,866,1,7
r6279,3359,8028,5,20
r6280,7435,2769,3,10
r6281,5427,5718,1,2
r6282,7483,1266,1,10
r6283,4546,1565,5,17
r6284,9208,4359,2,18
r6285,6559,8812,3,6
r6286,4525,6690,5,18
r6287,1380,2387,2,19
r6288,148,6748,4,20
r6289,4223,6390,5,20
r6290,6425,4485,3,16
r6291,5799,2433,2,10
r6292,3348,4690,2,16
r6293,3330,4700,2,4
r6294,2882,2819,2,9
r6295,1271,3081,3,16
r6296,9571,3882,1,2
r6297,3073,4125,3,15
r6298,6560,6184,1,5
r6299,8285,7712,2,11
r6300,4105,3489,2,11
r6301,1318,9407,4,2
r6302,4783,6460,5,6
r6303,7832,6293,1,19
r6304,9816,9058,5,3
r6305,3221,9074,4,10
r6306,2850,602,3,19
r6307,3898,9158,4,13
r6308,405,3947,3,7
r6309,6679,7620,4,7
r6310,5067,7457,2,17
r6311,6909,1875,3,15
r6312,3391,8883,5,14
r6313,8536,8309,3,8
r6314,6496,1407,2,19
r6315,8497,8022,5,8
r6316,266,2030,2,5
r6317,1169,5941,3,12
r6318,8949,8180,2,18
r6319,5023,9371,3,19
r6320,5453,8906,5,20
r6321,4415,9745,1,17
r6322,8158,1326,1,12
r6323,4496,3988,3,16
r6324,4612,9430,4,13
r6325,896,5630,5,6
r6326,3903,6221,1,9
r6327,5470,9020,4,5
r6328,1616,2888,4,5
r6329,7361,5169,1,4
r6330,984,1923,2,17
r6331,7684,5912,3,19
r6332,9425,1987,3,19
r6333,9664,2015,3,19
r6334,1905,4484,5,8
r6335,7431,888,2,6
r6336,4084,57,1,8
r6337,8042,3050,5,4
r6338,192,8096,1,20
r6339,2912,2279,1,14
r6340,8488,3138,3,7
r6341,1012,2652,1,19
r6342,1607,3607,2,14
r6343,3844,4087,5,12
r6344,5323,9428,4,18
r6345,7152,6237,4,10
r6346,4741,2947,3,4
r6347,358,9858,3,5
r6348,5627,6957,4,4
r6349,3254,5914,3,19
r6350,4564,9535,2,15
r6351,1958,4742,4,3
r6352,3220,8794,3,6
r6353,2591,9799,2,13
r6354,8310,5068,1,6
r6355,2243,8530,1,13
r6356,6228,9573,4,4
r6357,524,710,4,2
r6358,9323,7870,4,8
r6359,4083,8452,5,16
r6360,392,4625,5,8
r6361,8053,2774,5,4
r6362,9068,1140,3,1
r6363,4257,8135,4,1
r6364,1152,1726,4,17
r6365,2400,9427,2,1
r6366,2839,9960,4,1
r6367,5181,7741,3,8
r6368,2055,1098,1,11
r6369,7661,6887,2,14
r6370,1795,1787,1,9
r6371,438,7575,4,3
r6372,8230,225,3,5
r6373,1547,9421,2,15
r6374,8695,8763,3,15
r6375,8698,1900,3,5
r6376,9057,1819,2,6
r6377,8019,3237,5,6
r6378,1382,9356,4,12
r6379,1268,198,3,5
r6380,583,4432,3,7
r6381,3612,153,2,2
r6382,4511,896,4,14
r6383,1020,1632,4,10
r6384,6983,3743,1,3
r6385,2129,8952,5,19
r6386,2872,5583,5,12
r6387,6462,3589,5,10
r6388,5159,1716,4,14
r6389,2936,6372,5,12
r6390,2941,7095,2,15
r6391,9619,64,3,10
r6392,1991,2534,5,20
r6393,9986,5509,4,13
r6394,3376,4702,3,14
r6395,192,4304,1,13
r6396,8816,6023,3,7
r6397,9753,9623,1,13
r6398,3892,3992,5,4
r6399,8509,6132,3,13
r6400,1600,8386,5,10
r6401,5665,5215,3,2
r6402,5638,152,5,5
r6403,7189,277,2,5
r6404,5052,6471,3,19
r6405,9136,9407,1,10
r6406,9097,9772,1,2
r6407,9068,4154,1,4
r6408,4176,4346,2,1
r6409,3762,2729,1,1
r6410,8533,9421,1,7
r6411,539,2436,3,10
r6412,5469,3040,2,6
r6413,9133,6878,4,14
r6414,8419,7027,3,9
r6415,5034,5472,2,6
r6416,6138,5458,1,13
r6417,3319,1426,1,18
r6418,1151,9931,5,20
r6419,7768,4356,2,13
r6420,971,4527,2,13
r6421,9841,4469,3,17
r6422,5194,8735,5,1
r6423,7615,5282,1,18
r6424,3615,8831,2,5
r6425,3446,1311,2,12
r6426,7787,2300,5,18
r6427,2445,1642,5,11
r6428,6280,3623,5,12
r6429,2431,4028,4,16
r6430,3831,2828,3,14
r6431,7845,6776,5,5
r6432,3265,8720,3,9
r6433,2440,2537,3,12
r6434,5716,5264,3,11
r6435,8403,156,2,19
r6436,7606,2963,1,1
r6437,3273,8622,3,10
r6438,1202,3820,4,8
r6439,9810,6249,5,19
r6440,6756,762,5,10
r6441,8091,3838,4,17
r6442,6507,4508,3,7
r6443,6908,2510,5,9
r6444,9530,1030,3,18
r6445,7522,1537,5,4
r6446,2357,8741,4,18
r6447,2266,2175,4,10
r6448,6149,3598,4,13
r6449,8390,6722,4,2
r6450,5278,6712,4,6
r6451,3438,5676,3,9
r6452,9154,9708,2,12
r6453,6991,2542,4,17
r6454,893,6762,2,5
r6455,9963,6091,4,2
r6456,7452,9922,1,15
r6457,1265,3682,1,4
r6458,1891,9865,4,6
r6459,9484,6264,4,12
r6460,4345,126,5,7
r6461,2320,7070,1,1
r6462,5961,3172,3,19
r6463,7343,9979,3,13
r6464,3028,8186,2,11
r6465,6125,7214,2,3
r6466,5020,6587,1,4
r6467,5689,7292,4,5
r6468,2309,4964,5,19
r6469,2412,2944,1,12
r6470,3125,11,1,3
r6471,3375,5634,4,18
r6472,7467,7668,4,17
r6473,4978,7103,3,9
r6474,3330,1978,5,7
r6475,2711,9319,2,10
r6476,9579,3269,1,4
r6477,5867,6036,3,4
r6478,54,2135,4,15
r6479,6716,9070,4,13
r6480,8615,6976,3,7
r6481,334,5783,2,4
r6482,794,630,3,15
r6483,7802,7305,5,18
r6484,837,926,4,15
r6485,487,3616,5,19
r6486,3241,3976,4,17
r6487,8919,5651,1,15
r6488,1997,2435,2,4
r6489,8665,2657,5,10
r6490,7270,5653,4,5
r6491,581,5845,2,11
r6492,7279,8707,4,7
r6493,7111,2617,2,5
r6494,2866,9657,1,9
r6495,1678,2229,5,12
r6496,2683,3210,1,18
r6497,9993,4788,4,13
r6498,5873,1384,3,11
r6499,3096,5446,3,19
r6500,3432,8189,3,7
r6501,78,2606,2,2
r6502,5092,7661,1,19
r6503,7532,4146,1,9
r6504,3398,100,3,15
r6505,181,3921,2,16
r6506,4612,1176,2,14
r6507,2936,4071,4,3
r6508,2212,6674,1,10
r6509,6378,5450,1,19
r6510,8881,9188,5,2
r6511,573,6844,3,9
r6512,8632,3043,5,19
r6513,5665,421,4,10
r6514,110,7762,3,2
r6515,3495,9520,4,2
r6516,4828,9945,2,16
r6517,6413,9177,1,11
r6518,6444,6498,2,7
r6519,3397,1221,5,10
r6520,5579,5266,1,14
r6521,8063,5261,2,9
r6522,5661,143,3,8
r6523,7209,9454,1,8
r6524,7225,9760,4,14
r6525,4573,5441,2,5
r6526,692,2912,4,13
r6527,7393,3731,5,9
r6528,2854,703,4,20
r6529,5552,9985,3,2
r6530,5382,246,4,6
r6531,4179,449,4,4
r6532,969,5308,3,17
r6533,1140,2123,1,20
r6534,469,1680,5,6
r6535,1218,8167,4,4
r6536,3806,7365,5,7
r6537,7076,4608,3,16
r6538,2032,6328,2,17
r6539,8444,4885,5,1
r6540,210,5308,2,16
r6541,3822,5525,3,19
r6542,7494,5383,3,11
r6543,2129,9043,3,5
r6544,3045,6401,4,17
r6545,2998,8066,1,16
r6546,7319,9046,2,12
r6547,3826,2478,5,8
r6548,8040,4174,3,7
r6549,5846,2028,1,12
r6550,1956,5681,1,13
r6551,4749,1766,1,5
r6552,3073,2971,5,1
r6553,5593,9863,2,8
r6554,9672,6364,5,15
r6555,4033,3355,5,8
r6556,7609,2376,4,10
r6557,2647,4636,3,8
r6558,6819,3692,1,8
r6559,3948,718,2,18
r6560,2302,3297,4,8
r6561,3041,5260,1,15
r6562,9970,3075,3,13
r6563,8825,6497,1,5
r6564,3844,8962,5,20
r6565,1691,1179,5,5
r6566,5825,3313,5,11
r6567,9278,87,5,17
r6568,352,1109,2,12
r6569,2886,889,2,4
r6570,5369,4319,4,5
r6571,4536,9742,1,11
r6572,435,2298,2,19
r6573,2604,5729,1,7
r6574,1688,8754,1,1
r6575,2441,5007,3,9
r6576,8229,2431,1,9
r6577,2681,1940,2,13
r6578,7694,7983,4,10
r6579,815,535,3,13
r6580,8806,3971,2,18
r6581,7798,3112,3,13
r6582,5128,7928,4,14
r6583,7990,1498,4,15
r6584,8926,7639,2,4
r6585,1860,1146,4,11
r6586,936,9333,4,17
r6587,304,3985,5,6
r6588,6911,326,2,20
r6589,5596,1234,3,6
r6590,6795,9437,4,8
r6591,8241,2278,3,9
r6592,3450,5845,5,10
r6593,5423,4881,5,17
r6594,1880,3937,2,19
r6595,859,2183,5,3
r6596,9099,9386,3,18
r6597,3529,6644,4,6
r6598,4562,4539,3,13
r6599,2904,4521,4,7
r6600,2054,1513,4,17
r6601,7143,6295,2,3
r6602,8458,5124,2,6
r6603,5942,4689,2,18
r6604,8033,8729,5,12
r6605,1992,8764,3,4
r6606,5751,39,3,13
r6607,1612,8329,3,15
r6608,9071,3655,2,12
r6609,3424,7491,2,1
r6610,3118,7718,4,3
r6611,6987,1556,1,9
r6612,2097,6261,3,16
r6613,4757,4224,2,17
r6614,1929,913,1,11
r6615,1190,3288,1,13
r6616,4878,1349,2,17
r6617,2348,553,5,5
r6618,3424,9632,3,15
r6619,7149,2549,5,10
r6620,6126,5133,2,8
r6621,9000,8249,1,3
r6622,1810,1473,3,12
r6623,5493,3664,3,13
r6624,9961,7528,3,1
r6625,1448,9701,4,6
r6626,5597,1010,2,18
r6627,5226,9656,5,5
r6628,669,5120,1,6
r6629,3380,1976,1,19
r6630,1136,7957,1,12
r6631,5815,798,4,10
r6632,4092,3714,4,17
r6633,2147,4518,4,4
r6634,6380,9338,5,4
r6635,2570,1081,5,10
r6636,8851,8871,2,1
r6637,8564,9434,2,4
r6638,1795,8916,2,2
r6639,1178,5977,4,6
r6640,9992,2384,3,13
r6641,1362,434,2,12
r6642,9299,4085,4,12
r6643,8849,7153,4,7
r6644,5668,3456,4,11
r6645,5473,5411,3,5
r6646,8229,6145,2,20
r6647,7595,8849,4,8
r6648,8972,7263,2,6
r6649,1063,106,1,17
r6650,1687,224,5,18
r6651,6321,7216,4,12
r6652,5335,6628,3,15
r6653,2983,979,4,19
r6654,1179,4106,2,16
r6655,9150,130,5,5
r6656,819,470,4,10
r6657,5701,789,3,10
r6658,9624,7237,5,12
r6659,3094,1602,5,13
r6660,9581,4482,5,11
r6661,2156,2168,1,18
r6662,8374,5901,5,7
r6663,8231,2056,3,15
r6664,5292,7013,5,12
r6665,8988,2449,1,18
r6666,1849,2562,4,19
r6667,3726,4899,1,7
r6668,6861,6384,2,1
r6669,4340,8366,1,9
r6670,572,4985,5,4
r6671,3534,6711,5,13
r6672,5004,8188,5,6
r6673,7768,6848,4,6
r6674,5480,1379,3,10
r6675,9736,5375,5,4
r6676,7176,844,3,7
r6677,4437,3858,5,1
r6678,4281,7418,2,6
r6679,4802,1216,5,16
r6680,4681,5172,5,8
r6681,1624,6556,5,7
r6682,3119,7112,1,17
r6683,1699,3561,2,2
r6684,1707,5247,1,10
r6685,1236,8361,1,13
r6686,1247,3479,1,4
r6687,5145,2425,1,6
r6688,3051,6652,2,3
r6689,6945,1253,1,14
r6690,120,1871,4,13
r6691,9514,2163,1,7
r6692,2192,4331,1,15
r6693,881,1220,5,17
r6694,7584,9485,5,6
r6695,2671,5594,1,18
r6696,2799,6142,1,2
r6697,1344,4620,2,16
r6698,9885,7788,5,12
r6699,7132,5716,4,7
r6700,7574,336,3,10
r6701,3807,2686,3,2
r6702,9570,8709,2,11
r6703,2831,3536,5,7
r6704,3404,1574,5,15
r6705,4145,4350,3,12
r6706,4129,6945,5,4
r6707,4211,1011,1,17
r6708,6446,7510,3,3
r6709,4017,3613,1,11
r6710,6787,7593,4,11
r6711,4617,2708,2,11
r6712,2055,9813,3,6
r6713,141,5496,2,13
r6714,9252,4040,3,19
r6715,3676,2563,2,19
r6716,2419,782,3,10
r6717,2214,9531,3,11
r6718,8590,3438,1,15
r6719,1605,7064,3,8
r6720,5124,2232,3,12
r6721,2727,9936,2,4
r6722,7980,760,1,6
r6723,2785,197,5,17
r6724,5641,5133,2,4
r6725,1102,9961,1,19
r6726,8269,5442,4,20
r6727,2513,1699,1,18
r6728,2780,5555,2,18
r6729,7129,956,4,9
r6730,7483,7171,3,16
r6731,149,6363,2,5
r6732,4934,7437,3,8
r6733,7860,5953,3,12
r6734,5502,7961,3,19
r6735,3005,4533,5,11
r6736,3386,7020,4,13
r6737,7956,8837,3,19
r6738,102,3519,4,15
r6739,3581,8601,3,5
r6740,2142,8286,1,9
r6741,4855,807,4,19
r6742,9314,110,3,7
r6743,1716,8296,4,18
r6744,1795,4008,5,7
r6745,4919,3264,1,3
r6746,5914,4717,5,4
r6747,8106,1386,5,7
r6748,5857,79,3,7
r6749,6552,2404,1,12
r6750,4389,1723,2,12
r6751,1637,4069,4,15
r6752,8539,6235,3,12
r6753,7747,2258,3,12
r6754,4989,8002,4,9
r6755,3936,5635,4,2
r6756,9617,4468,2,12
r6757,7111,1294,1,19
r6758,7257,2781,3,14
r6759,4939,9870,2,4
r6760,427,5036,3,4
r6761,5899,6462,4,6
r6762,291,8858,5,17
r6763,4990,8368,5,12
r6764,5755,2696,5,14
r6765,8230,246,1,15
r6766,3441,1049,5,7
r6767,1647,2987,2,3
r6768,2799,2712,4,1
r6769,5681,5013,4,17
r6770,6277,1192,5,18
r6771,1510,9530,5,20
r6772,2000,9593,4,12
r6773,6971,941,5,10
r6774,3111,7060,4,1
r6775,979,6768,4,7
r6776,7321,7802,1,2
r6777,4558,3695,2,5
r6778,891,7828,4,8
r6779,6071,7403,4,3
r6780,5349,4806,5,20
r6781,9042,6253,4,18
r6782,8343,1979,1,16
r6783,6678,3355,1,10
r6784,2875,9617,5,10
r6785,5842,5612,5,5
r6786,4315,2781,2,12
r6787,8674,9790,3,9
r6788,3836,8587,3,10
r6789,4305,4786,5,3
r6790,5310,6154,3,18
r6791,7410,5784,4,15
r6792,6399,4738,1,17
r6793,896,309,2,18
r6794,3686,6911,4,20
r6795,3077,339,4,2
r6796,9991,4263,5,13
r6797,7352,753,1,3
r6798,1956,3850,4,9
r6799,5842,8583,1,16
r6800,8456,8911,1,4
r6801,8650,628,4,5
r6802,5555,3642,1,6
r6803,4883,6865,5,7
r6804,4324,4407,2,14
r6805,2880,1038,1,12
r6806,9791,9562,3,13
r6807,6631,5421,3,11
r6808,1552,3049,5,5
r6809,8568,961,4,16
r6810,6447,9172,1,13
r6811,9242,7626,1,19
r6812,4351,2665,1,1
r6813,8702,2243,5,10
r6814,774,1472,2,6
r6815,984,2133,2,18
r6816,3314,1253,5,2
r6817,6049,2047,1,19
r6818,8518,4791,2,13
r6819,3964,7313,5,17
r6820,8437,5361,3,11
r6821,2395,6137,2,17
r6822,122,5987,1,9
r6823,8828,5015,2,12
r6824,3360,1646,5,1
r6825,7801,2203,1,6
r6826,230,5755,4,16
r6827,9312,6277,4,2
r6828,9643,7735,2,11
r6829,7507,3056,4,6
r6830,1430,2265,4,15
r6831,5581,1761,1,2
r6832,1239,3180,2,9
r6833,1212,8997,5,12
r6834,3524,8855,1,6
r6835,3151,7355,5,17
r6836,3224,9562,2,9
r6837,7464,8577,2,19
r6838,6097,5648,2,3
r6839,2497,1219,4,19
r6840,3868,53,4,11
r6841,2064,7069,2,13
r6842,3133,5247,5,2
r6843,408,5205,3,1
r6844,307,3729,4,4
r6845,7795,2569,1,12
r6846,9217,8630,3,15
r6847,1511,1345,3,3
r6848,302,6777,1,12
r6849,1539,9754,1,16
r6850,9339,1280,3,19
r6851,179,3861,1,1
r6852,2888,6196,2,7
r6853,4920,259,3,10
r6854,2291,3719,2,15
r6855,7358,9183,1,9
r6856,3487,2182,3,10
r6857,3546,3118,2,20
r6858,8012,4667,1,16
r6859,2845,46,3,9
r6860,2075,3718,5,8
r6861,6800,7146,1,5
r6862,9099,8600,1,10
r6863,7696,9172,4,13
r6864,9965,1309,5,17
r6865,4052,157,3,20
r6866,2402,2272,3,8
r6867,7611,4855,5,20
r6868,6092,3909,5,17
r6869,5967,8399,4,3
r6870,8549,2717,3,3
r6871,468,9150,2,5
r6872,3453,5533,2,9
r6873,6657,2508,5,20
r6874,9703,6782,5,5
r6875,3573,4662,4,11
r6876,9243,8146,5,5
r6877,3223,7674,2,14
r6878,8187,962,5,7
r6879,8096,3875,2,14
r6880,9426,8943,5,6
r6881,8308,3903,2,12
r6882,2176,7211,5,5
r6883,1283,9146,1,4
r6884,6829,7271,3,20
r6885,7486,8304,5,2
r6886,7082,8430,1,2
r6887,5254,9371,4,16
r6888,1413,7239,2,2
r6889,3482,6232,3,12
r6890,614,3184,5,19
r6891,4705,2196,3,2
r6892,6542,4872,5,4
r6893,9133,4844,3,9
r6894,4787,5082,1,1
r6895,422,719,2,16
r6896,1585,2279,3,9
r6897,2223,8112,1,2
r6898,2555,5967,4,20
r6899,5912,1384,4,1
r6900,7751,3222,1,14
r6901,6398,405,1,20
r6902,3852,7002,4,1
r6903,4351,6030,3,20
r6904,7452,3509,5,18
r6905,5499,2870,1,20
r6906,1353,4575,5,4
r6907,1888,1412,4,15
r6908,5337,3244,4,3
r6909,8807,486,2,19
r6910,1777,1484,1,13
r6911,1158,3537,4,2
r6912,2297,1820,1,16
r6913,3054,2042,1,17
r6914,9448,1755,2,14
r6915,4856,4252,2,2
r6916,7165,4627,4,13
r6917,2141,5603,3,1
r6918,6646,8291,1,10
r6919,4686,5143,1,20
r6920,9056,4516,3,7
r6921,8733,7286,1,13
r6922,7062,5948,4,8
r6923,1539,3130,4,11
r6924,5132,4144,3,6
r6925,5027,5272,3,14
r6926,2802,5815,4,16
r6927,9785,9042,5,9
r6928,4836,3174,4,16
r6929,4337,6112,2,13
r6930,4630,4261,5,8
r6931,3377,8107,1,18
r6932,6119,5480,5,18
r6933,5582,7836,4,9
r6934,2836,8690,2,7
r6935,3957,9726,1,9
r6936,7527,6143,3,15
r6937,785,6628,1,14
r6938,601,5153,5,8
r6939,1619,9357,3,5
r6940,9740,8205,2,13
r6941,4144,5444,2,13
r6942,2142,6797,5,9
r6943,5703,679,1,16
r6944,1474,8783,5,11
r6945,6053,9160,4,4
r6946,6904,2231,5,4
r6947,6032,6233,1,16
r6948,8259,3031,2,7
r6949,1540,2086,4,19
r6950,5247,4790,5,15
r6951,9823,6223,4,4
r6952,4909,6271,2,13
r6953,3238,2,3,7
r6954,6888,8670,1,18
r6955,9590,7565,1,19
r6956,9120,8308,4,9
r6957,3347,4439,4,11
r6958,8719,2916,3,15
r6959,8444,4019,4,5
r6960,660,2780,5,17
r6961,1646,3734,1,20
r6962,777,1295,3,12
r6963,4894,3955,4,13
r6964,5105,1570,1,5
r6965,8021,2666,4,4
r6966,1692,3267,1,13
r6967,1715,2478,3,18
r6968,1969,3390,5,15
r6969,9238,4979,1,8
r6970,2327,2193,3,12
r6971,5860,8732,2,6
r6972,3768,4047,1,4
r6973,6095,9347,2,14
r6974,1500,9622,3,1
r6975,1288,104,5,10
r6976,8012,775,1,6
r6977,3549,3426,5,12
r6978,9995,5421,5,9
r6979,2300,788,3,2
r6980,3017,2356,5,3
r6981,4072,230,4,18
r6982,8473,6626,2,4
r6983,8797,363,2,1
r6984,3108,679,3,17
r6985,4158,7653,5,11
r6986,8351,5122,5,17
r6987,2569,2924,3,15
r6988,1926,2139,1,4
r6989,3677,2530,2,9
r6990,6505,5582,1,8
r6991,2453,3012,1,3
r6992,3982,5706,4,12
r6993,4707,6926,2,8
r6994,3012,1877,1,14
r6995,1472,5802,3,8
r6996,7014,8720,5,17
r6997,7749,3766,3,5
r6998,1206,780,1,14
r6999,6611,8755,2,6
r7000,6188,5565,5,17
r7001,9182,5682,4,12
r7002,9711,9839,2,16
r7003,9196,5671,5,6
r7004,8495,313,4,12
r7005,1294,52,5,15
r7006,9326,191,2,2
r7007,3809,6034,4,6
r7008,1635,6488,4,4
r7009,8919,7058,4,3
r7010,9516,715,3,6
r7011,8472,6381,2,14
r7012,2151,4652,5,6
r7013,2191,7257,3,11
r7014,1239,5349,1,11
r7015,1677,4871,3,4
r7016,9903,5082,1,11
r7017,7231,4549,2,16
r7018,2890,6530,3,13
r7019,8419,3664,3,6
r7020,1724,6163,5,16
r7021,7548,8599,1,19
r7022,6058,8411,3,8
r7023,8758,3722,2,2
r7024,5174,8326,3,20
r7025,1132,4690,5,15
r7026,8400,8594,5,18
r7027,5587,906,5,15
r7028,8465,8054,3,15
r7029,9074,6535,5,17
r7030,1423,2847,1,12
r7031,6457,6481,3,6
r7032,3586,3736,3,18
r7033,4920,67,5,6
r7034,6110,1182,4,13
r7035,9245,2427,5,13
r7036,3905,8389,3,10
r7037,7864,4924,1,17
r7038,8327,9897,1,10
r7039,8337,3323,2,9
r7040,6818,9417,1,2
r7041,8917,3491,1,16
r7042,7037,2214,2,15
r7043,7970,1489,4,13
r7044,7779,7534,5,12
r7045,2680,100,2,1
r7046,1343,6883,4,2
r7047,23,7197,5,14
r7048,2140,2040,4,6
r7049,1916,6726,4,12
r7050,9379,4158,3,2
r7051,1634,1382,3,1
r7052,1238,8928,4,8
r7053,6847,9747,1,8
r7054,6143,3220,3,10
r7055,2452,537,1,11
r7056,6845,1425,4,6
r7057,833,6425,4,14
r7058,9052,7676,1,16
r7059,3369,2170,1,9
r7060,8030,4798,2,5
r7061,2303,9258,3,5
r7062,4952,8414,3,6
r7063,700,9280,1,3
r7064,9829,2654,3,16
r7065,5022,3046,4,7
r7066,2821,2753,5,15
r7067,6172,9438,2,4
